tiempo,salida,entrada
2422.4,9.5327,10
2422.5,9.5066,10
2422.6,9.6917,10
2422.7,9.586,10
2422.8,9.6659,10
2422.9,9.6899,10
2423,9.712,10
2423.1,9.5779,10
2423.2,9.5402,10
2423.3,9.6079,10
2423.4,9.6762,10
2423.5,9.6005,10
2423.6,9.5997,10
2423.7,9.5563,10
2423.8,9.7714,10
2423.9,9.5865,10
2424,9.6427,10
2424.1,9.5635,10
2424.2,9.5661,10
2424.3,9.5773,10
2424.4,9.6772,10
2424.5,9.6728,10
2424.6,9.7844,10
2424.7,9.5964,10
2424.8,9.6432,10
2424.9,9.575,10
2425,9.5963,10
2425.1,9.4785,10
2425.2,9.4268,10
2425.3,9.8089,10
2425.4,9.6682,10
2425.5,9.3863,10
2425.6,9.5908,10
2425.7,9.5843,10
2425.8,9.6352,10
2425.9,9.6253,10
2426,9.6885,10
2426.1,9.6179,10
2426.2,9.565,10
2426.3,9.6972,10
2426.4,9.5779,10
2426.5,9.6787,10
2426.6,9.579,10
2426.7,9.6752,10
2426.8,9.6942,10
2426.9,9.5188,10
2427,9.7154,10
2427.1,9.5412,10
2427.2,9.7304,10
2427.3,9.6178,10
2427.4,9.7497,10
2427.5,9.6043,10
2427.6,9.6352,10
2427.7,9.6944,10
2427.8,9.5619,10
2427.9,9.752,10
2428,9.5317,10
2428.1,9.6908,10
2428.2,9.5636,10
2428.3,9.6225,10
2428.4,9.7502,10
2428.5,9.5189,10
2428.6,9.7055,10
2428.7,9.608,10
2428.8,9.6677,10
2428.9,9.692,10
2429,9.6427,10
2429.1,9.7537,10
2429.2,9.6862,10
2429.3,9.6209,10
2429.4,9.5725,10
2429.5,9.7068,10
2429.6,9.5711,10
2429.7,9.7747,10
2429.8,9.6886,10
2429.9,9.6702,10
2430,9.5803,10
2430.1,9.6655,10
2430.2,9.4845,10
2430.3,9.6437,10
2430.4,9.6766,10
2430.5,9.6391,10
2430.6,9.5759,10
2430.7,9.5307,10
2430.8,9.6386,10
2430.9,9.6254,10
2431,9.7733,10
2431.1,9.5064,10
2431.2,9.7873,10
2431.3,9.7471,10
2431.4,9.5544,10
2431.5,9.7403,10
2431.6,9.5739,10
2431.7,9.7087,10
2431.8,9.5666,10
2431.9,9.7253,10
2432,9.5978,10
2432.1,9.5688,10
2432.2,9.6274,10
2432.3,9.5959,10
2432.4,9.6908,10
2432.5,9.7195,10
2432.6,9.6282,10
2432.7,9.6321,10
2432.8,9.5584,10
2432.9,9.5352,10
2433,9.5151,10
2433.1,9.628,10
2433.2,9.7392,10
2433.3,9.6333,10
2433.4,9.7324,10
2433.5,9.6143,10
2433.6,9.5264,10
2433.7,9.5606,10
2433.8,9.5925,10
2433.9,9.5924,10
2434,9.7356,10
2434.1,9.8238,10
2434.2,9.4569,10
2434.3,9.6329,10
2434.4,9.4769,10
2434.5,9.623,10
2434.6,9.7316,10
2434.7,9.6268,10
2434.8,9.463,10
2434.9,9.6431,10
2435,9.6491,10
2435.1,9.4536,10
2435.2,9.5579,10
2435.3,9.5357,10
2435.4,9.6055,10
2435.5,9.6632,10
2435.6,9.5751,10
2435.7,9.6214,10
2435.8,9.5849,10
2435.9,9.5985,10
2436,9.6824,10
2436.1,9.71,10
2436.2,9.4308,10
2436.3,9.4918,10
2436.4,9.5113,10
2436.5,9.5546,10
2436.6,9.7476,10
2436.7,9.6433,10
2436.8,9.6098,10
2436.9,9.5381,10
2437,9.5716,10
2437.1,9.6868,10
2437.2,9.6635,10
2437.3,9.5869,10
2437.4,9.6009,10
2437.5,9.8097,10
2437.6,9.6055,10
2437.7,9.4597,10
2437.8,9.6217,10
2437.9,9.5722,10
2438,9.567,10
2438.1,9.4632,10
2438.2,9.687,10
2438.3,9.543,10
2438.4,9.4816,10
2438.5,9.6159,10
2438.6,9.6922,10
2438.7,9.711,10
2438.8,9.4916,10
2438.9,9.5287,10
2439,9.5268,10
2439.1,9.6851,10
2439.2,9.6004,10
2439.3,9.6296,10
2439.4,9.7454,10
2439.5,9.5719,10
2439.6,9.6315,10
2439.7,9.6513,10
2439.8,9.7341,10
2439.9,9.4972,10
2440,9.504,10
2440.1,9.6011,10
2440.2,9.7551,10
2440.3,9.7656,10
2440.4,9.5036,10
2440.5,9.5984,10
2440.6,9.7457,10
2440.7,9.5273,10
2440.8,9.6858,10
2440.9,9.6405,10
2441,9.5794,10
2441.1,9.6304,10
2441.2,9.6629,10
2441.3,9.6692,10
2441.4,9.6658,10
2441.5,9.3813,10
2441.6,9.4484,10
2441.7,9.6398,10
2441.8,9.7675,10
2441.9,9.6857,10
2442,9.4424,10
2442.1,9.6138,10
2442.2,9.6439,10
2442.3,9.7713,10
2442.4,9.6433,10
2442.5,9.6952,10
2442.6,9.6064,10
2442.7,9.6119,10
2442.8,9.5697,10
2442.9,9.5639,10
2443,9.6338,10
2443.1,9.8013,10
2443.2,9.6423,10
2443.3,9.7142,10
2443.4,9.6569,10
2443.5,9.703,10
2443.6,9.5405,10
2443.7,9.6686,10
2443.8,9.6708,10
2443.9,9.5658,10
2444,9.7254,10
2444.1,9.6956,10
2444.2,9.5373,10
2444.3,9.5819,10
2444.4,9.7397,10
2444.5,9.4814,10
2444.6,9.3857,10
2444.7,9.6449,10
2444.8,9.6505,10
2444.9,9.7058,10
2445,9.5825,10
2445.1,9.5701,10
2445.2,9.535,10
2445.3,9.5551,10
2445.4,9.6095,10
2445.5,9.4823,10
2445.6,9.6265,10
2445.7,9.5543,10
2445.8,9.6074,10
2445.9,9.5564,10
2446,9.7548,10
2446.1,9.697,10
2446.2,9.5413,10
2446.3,9.6982,10
2446.4,9.6583,10
2446.5,9.7911,10
2446.6,9.7173,10
2446.7,9.6096,10
2446.8,9.7067,10
2446.9,9.7457,10
2447,9.5812,10
2447.1,9.5861,10
2447.2,9.7854,10
2447.3,9.7702,10
2447.4,9.6786,10
2447.5,9.7403,10
2447.6,9.5707,10
2447.7,9.6791,10
2447.8,9.6637,10
2447.9,9.4666,10
2448,9.5685,10
2448.1,9.648,10
2448.2,9.6386,10
2448.3,9.7812,10
2448.4,9.713,10
2448.5,9.9251,10
2448.6,9.7982,10
2448.7,9.632,10
2448.8,9.6487,10
2448.9,9.6023,10
2449,9.5727,10
2449.1,9.5607,10
2449.2,9.6645,10
2449.3,9.6368,10
2449.4,9.6998,10
2449.5,9.5796,10
2449.6,9.4898,10
2449.7,9.7555,10
2449.8,9.614,10
2449.9,9.8011,10
2450,9.6886,10
2450.1,9.5898,10
2450.2,9.6227,10
2450.3,9.5383,10
2450.4,9.7136,10
2450.5,9.5998,10
2450.6,9.6336,10
2450.7,9.6184,10
2450.8,9.4584,10
2450.9,9.5734,10
2451,9.4436,10
2451.1,9.6158,10
2451.2,9.6836,10
2451.3,9.6305,10
2451.4,9.6422,10
2451.5,9.5769,10
2451.6,9.5454,10
2451.7,9.5496,10
2451.8,9.727,10
2451.9,9.8051,10
2452,9.6671,10
2452.1,9.5567,10
2452.2,9.5047,10
2452.3,9.6364,10
2452.4,9.4976,10
2452.5,9.6975,10
2452.6,9.4724,10
2452.7,9.6407,10
2452.8,9.5759,10
2452.9,9.7328,10
2453,9.6077,10
2453.1,9.5336,10
2453.2,9.5482,10
2453.3,9.6728,10
2453.4,9.6241,10
2453.5,9.6649,10
2453.6,9.6513,10
2453.7,9.7146,10
2453.8,9.7251,10
2453.9,9.6764,10
2454,9.684,10
2454.1,9.562,10
2454.2,9.7163,10
2454.3,9.5364,10
2454.4,9.7159,10
2454.5,9.7225,10
2454.6,9.7519,10
2454.7,9.6818,10
2454.8,9.6393,10
2454.9,9.6301,10
2455,9.6399,10
2455.1,9.6765,10
2455.2,9.6326,10
2455.3,9.4578,10
2455.4,9.5827,10
2455.5,9.6805,10
2455.6,9.6823,10
2455.7,9.6518,10
2455.8,9.62,10
2455.9,9.6702,10
2456,9.5968,10
2456.1,9.5626,10
2456.2,9.5678,10
2456.3,9.5875,10
2456.4,9.6904,10
2456.5,9.7533,10
2456.6,9.5789,10
2456.7,9.5006,10
2456.8,9.7317,10
2456.9,9.5962,10
2457,9.4899,10
2457.1,9.5196,10
2457.2,9.6992,10
2457.3,9.6944,10
2457.4,9.6139,10
2457.5,9.5956,10
2457.6,9.6211,10
2457.7,9.7328,10
2457.8,9.4538,10
2457.9,9.796,10
2458,9.7014,10
2458.1,9.6516,10
2458.2,9.5329,10
2458.3,9.6587,10
2458.4,9.69,10
2458.5,9.598,10
2458.6,9.592,10
2458.7,9.5946,10
2458.8,9.6589,10
2458.9,9.7013,10
2459,9.6741,10
2459.1,9.6128,10
2459.2,9.5917,10
2459.3,9.5738,10
2459.4,9.2692,10
2459.5,9.7165,10
2459.6,9.6462,10
2459.7,9.728,10
2459.8,9.6451,10
2459.9,9.8009,10
2460,9.7354,10
2460.1,9.557,10
2460.2,9.6954,10
2460.3,9.5819,10
2460.4,9.6477,10
2460.5,9.5848,10
2460.6,9.6383,10
2460.7,9.8816,10
2460.8,9.7307,10
2460.9,9.6492,10
2461,9.7204,10
2461.1,9.5857,10
2461.2,9.6146,10
2461.3,9.6782,10
2461.4,9.5917,10
2461.5,9.4191,10
2461.6,9.5651,10
2461.7,9.6156,10
2461.8,9.7383,10
2461.9,9.7507,10
2462,9.6324,10
2462.1,9.6427,10
2462.2,9.6713,10
2462.3,9.5322,10
2462.4,9.637,10
2462.5,9.5918,10
2462.6,9.437,10
2462.7,9.5588,10
2462.8,9.4477,10
2462.9,9.6692,10
2463,9.4685,10
2463.1,9.8981,10
2463.2,9.5927,10
2463.3,9.5872,10
2463.4,9.6414,10
2463.5,9.6623,10
2463.6,9.671,10
2463.7,9.6115,10
2463.8,9.6084,10
2463.9,9.6605,10
2464,9.5325,10
2464.1,9.7649,10
2464.2,9.5722,10
2464.3,9.6056,10
2464.4,9.611,10
2464.5,9.6874,10
2464.6,9.7068,10
2464.7,9.588,10
2464.8,9.4808,10
2464.9,9.6746,10
2465,9.5922,10
2465.1,9.5959,10
2465.2,9.6254,10
2465.3,9.8707,10
2465.4,9.6221,10
2465.5,9.5607,10
2465.6,9.7047,10
2465.7,9.6098,10
2465.8,9.5541,10
2465.9,9.5531,10
2466,9.5553,10
2466.1,9.5301,10
2466.2,9.7243,10
2466.3,9.7564,10
2466.4,9.5309,10
2466.5,9.6536,10
2466.6,9.6585,10
2466.7,9.4973,10
2466.8,9.8161,10
2466.9,9.5057,10
2467,9.813,10
2467.1,9.5162,10
2467.2,9.7471,10
2467.3,9.5469,10
2467.4,9.5837,10
2467.5,9.5273,10
2467.6,9.504,10
2467.7,9.4718,10
2467.8,9.6511,10
2467.9,9.5617,10
2468,9.704,10
2468.1,9.6217,10
2468.2,9.5979,10
2468.3,9.6229,10
2468.4,9.4892,10
2468.5,9.6591,10
2468.6,9.6063,10
2468.7,9.4744,10
2468.8,9.5981,10
2468.9,9.6687,10
2469,9.4645,10
2469.1,9.7605,10
2469.2,9.6093,10
2469.3,9.5967,10
2469.4,9.8523,10
2469.5,9.6794,10
2469.6,9.6256,10
2469.7,9.707,10
2469.8,9.4536,10
2469.9,9.7056,10
2470,9.5392,10
2470.1,9.7531,10
2470.2,9.6838,10
2470.3,9.788,10
2470.4,9.4962,10
2470.5,9.5549,10
2470.6,9.6007,10
2470.7,9.5853,10
2470.8,9.7032,10
2470.9,9.5516,10
2471,9.4823,10
2471.1,9.548,10
2471.2,9.6685,10
2471.3,9.8827,10
2471.4,9.7223,10
2471.5,9.5357,10
2471.6,9.801,10
2471.7,9.6155,10
2471.8,9.5271,10
2471.9,9.7154,10
2472,9.5542,10
2472.1,9.6453,10
2472.2,9.6558,10
2472.3,9.5305,10
2472.4,9.5869,10
2472.5,9.511,10
2472.6,9.7335,10
2472.7,9.7473,10
2472.8,9.6893,10
2472.9,9.6734,10
2473,9.6512,10
2473.1,9.6367,10
2473.2,9.7407,10
2473.3,9.5746,10
2473.4,9.5395,10
2473.5,9.7838,10
2473.6,9.5545,10
2473.7,9.7355,10
2473.8,9.7824,10
2473.9,9.6435,10
2474,9.6985,10
2474.1,9.6015,10
2474.2,9.4901,10
2474.3,9.4931,10
2474.4,9.582,10
2474.5,9.6827,10
2474.6,9.5695,10
2474.7,9.5976,10
2474.8,9.6276,10
2474.9,9.5178,10
2475,9.5167,10
2475.1,9.667,10
2475.2,9.6145,10
2475.3,9.5919,10
2475.4,9.7624,10
2475.5,9.4574,10
2475.6,9.6142,10
2475.7,9.6405,10
2475.8,9.3867,10
2475.9,9.6743,10
2476,9.5604,10
2476.1,9.5945,10
2476.2,9.5505,10
2476.3,9.7063,10
2476.4,9.7595,10
2476.5,9.6203,10
2476.6,9.5702,10
2476.7,9.745,10
2476.8,9.5504,10
2476.9,9.7778,10
2477,9.6732,10
2477.1,9.7284,10
2477.2,9.6154,10
2477.3,9.5393,10
2477.4,9.6232,10
2477.5,9.5945,10
2477.6,9.5892,10
2477.7,9.6447,10
2477.8,9.529,10
2477.9,9.5735,10
2478,9.7143,10
2478.1,9.7022,10
2478.2,9.6711,10
2478.3,9.7628,10
2478.4,9.5951,10
2478.5,9.636,10
2478.6,9.6156,10
2478.7,9.8778,10
2478.8,9.5004,10
2478.9,9.644,10
2479,9.6566,10
2479.1,9.526,10
2479.2,9.5135,10
2479.3,9.5123,10
2479.4,9.5579,10
2479.5,9.663,10
2479.6,9.5986,10
2479.7,9.7063,10
2479.8,9.5688,10
2479.9,9.8301,10
2480,9.545,10
2480.1,9.6106,10
2480.2,9.6607,10
2480.3,9.5028,10
2480.4,9.5722,10
2480.5,9.7067,10
2480.6,9.818,10
2480.7,9.7167,10
2480.8,9.6448,10
2480.9,9.6884,10
2481,9.5553,10
2481.1,9.7403,10
2481.2,9.8145,10
2481.3,9.657,10
2481.4,9.7042,10
2481.5,9.6492,10
2481.6,9.4875,10
2481.7,9.4777,10
2481.8,9.4445,10
2481.9,9.4672,10
2482,9.526,10
2482.1,9.6186,10
2482.2,9.638,10
2482.3,9.6346,10
2482.4,9.5142,10
2482.5,9.6358,10
2482.6,9.8277,10
2482.7,9.7922,10
2482.8,9.6923,10
2482.9,9.5092,10
2483,9.3977,10
2483.1,9.5807,10
2483.2,9.7491,10
2483.3,9.5076,10
2483.4,9.4798,10
2483.5,9.7106,10
2483.6,9.5303,10
2483.7,9.8279,10
2483.8,9.7663,10
2483.9,9.6796,10
2484,9.6544,10
2484.1,9.576,10
2484.2,9.66,10
2484.3,9.4705,10
2484.4,9.6158,10
2484.5,9.8283,10
2484.6,9.4888,10
2484.7,9.7567,10
2484.8,9.5593,10
2484.9,9.8545,10
2485,9.6928,10
2485.1,9.5388,10
2485.2,9.6048,10
2485.3,9.8067,10
2485.4,9.595,10
2485.5,9.6092,10
2485.6,9.6646,10
2485.7,9.6876,10
2485.8,9.6965,10
2485.9,9.707,10
2486,9.5094,10
2486.1,9.6465,10
2486.2,9.6779,10
2486.3,9.5167,10
2486.4,9.5687,10
2486.5,9.6418,10
2486.6,9.6838,10
2486.7,9.709,10
2486.8,9.6727,10
2486.9,9.557,10
2487,9.5966,10
2487.1,9.5673,10
2487.2,9.5528,10
2487.3,9.6053,10
2487.4,9.6846,10
2487.5,9.7024,10
2487.6,9.7901,10
2487.7,9.5862,10
2487.8,9.8692,10
2487.9,9.6574,10
2488,9.7155,10
2488.1,9.6092,10
2488.2,9.6425,10
2488.3,9.5664,10
2488.4,9.6755,10
2488.5,9.502,10
2488.6,9.6545,10
2488.7,9.6901,10
2488.8,9.6633,10
2488.9,9.4201,10
2489,9.6722,10
2489.1,9.6267,10
2489.2,9.6089,10
2489.3,9.7184,10
2489.4,9.5316,10
2489.5,9.454,10
2489.6,9.6387,10
2489.7,9.7031,10
2489.8,9.5859,10
2489.9,9.6792,10
2490,9.6903,10
2490.1,9.5974,10
2490.2,9.7387,10
2490.3,9.8787,10
2490.4,9.4443,10
2490.5,9.7474,10
2490.6,9.6613,10
2490.7,9.4682,10
2490.8,9.7755,10
2490.9,9.5778,10
2491,9.7806,10
2491.1,9.521,10
2491.2,9.4974,10
2491.3,9.5614,10
2491.4,9.7746,10
2491.5,9.6951,10
2491.6,9.728,10
2491.7,9.8724,10
2491.8,9.5751,10
2491.9,9.7558,10
2492,9.4142,10
2492.1,9.4995,10
2492.2,9.7444,10
2492.3,9.7486,10
2492.4,9.5721,10
2492.5,9.692,10
2492.6,9.6459,10
2492.7,9.7014,10
2492.8,9.6366,10
2492.9,9.5856,10
2493,9.7536,10
2493.1,9.405,10
2493.2,9.7722,10
2493.3,9.6818,10
2493.4,9.5262,10
2493.5,9.6634,10
2493.6,9.6313,10
2493.7,9.5398,10
2493.8,9.6399,10
2493.9,9.6779,10
2494,9.6826,10
2494.1,9.651,10
2494.2,9.5151,10
2494.3,9.6424,10
2494.4,9.6908,10
2494.5,9.5284,10
2494.6,9.783,10
2494.7,9.6463,10
2494.8,9.5956,10
2494.9,9.6134,10
2495,9.7151,10
2495.1,9.7431,10
2495.2,9.5318,10
2495.3,9.6842,10
2495.4,9.6524,10
2495.5,9.5689,10
2495.6,9.5581,10
2495.7,9.5106,10
2495.8,9.6589,10
2495.9,9.6305,10
2496,9.5224,10
2496.1,9.6293,10
2496.2,9.7137,10
2496.3,9.5916,10
2496.4,9.5654,10
2496.5,9.6042,10
2496.6,9.7898,10
2496.7,9.4811,10
2496.8,9.7268,10
2496.9,9.46,10
2497,9.5557,10
2497.1,9.7177,10
2497.2,9.6808,10
2497.3,9.613,10
2497.4,9.7764,10
2497.5,9.6549,10
2497.6,9.6765,10
2497.7,9.6301,10
2497.8,9.6432,10
2497.9,9.6003,10
2498,9.7915,10
2498.1,9.6162,10
2498.2,9.4417,10
2498.3,9.7501,10
2498.4,9.4906,10
2498.5,9.7869,10
2498.6,9.6519,10
2498.7,9.546,10
2498.8,9.4888,10
2498.9,9.6578,10
2499,9.7423,10
2499.1,9.6517,10
2499.2,9.6184,10
2499.3,9.6125,10
2499.4,9.7471,10
2499.5,9.5339,10
2499.6,9.6965,10
2499.7,9.6965,10
2499.8,9.5994,10
2499.9,9.6423,10
2500,9.7365,10
2500.1,9.639,10
2500.2,9.403,10
2500.3,9.6979,10
2500.4,9.6758,10
2500.5,9.659,10
2500.6,9.563,10
2500.7,9.8244,10
2500.8,9.586,10
2500.9,9.6632,10
2501,9.8119,10
2501.1,9.5048,10
2501.2,9.6705,10
2501.3,9.6237,10
2501.4,9.4712,10
2501.5,9.6981,10
2501.6,9.6894,10
2501.7,9.7446,10
2501.8,9.6393,10
2501.9,9.8124,10
2502,9.7461,10
2502.1,9.7448,10
2502.2,9.4297,10
2502.3,9.618,10
2502.4,9.5248,10
2502.5,9.7309,10
2502.6,9.6387,10
2502.7,9.8239,10
2502.8,9.8165,10
2502.9,9.6819,10
2503,9.5113,10
2503.1,9.7183,10
2503.2,9.4818,10
2503.3,9.4865,10
2503.4,9.626,10
2503.5,9.417,10
2503.6,9.7231,10
2503.7,9.7134,10
2503.8,9.9155,10
2503.9,9.6785,10
2504,9.6443,10
2504.1,9.7315,10
2504.2,9.7369,10
2504.3,9.5719,10
2504.4,9.75,10
2504.5,9.5711,10
2504.6,9.7177,10
2504.7,9.5999,10
2504.8,9.648,10
2504.9,9.5411,10
2505,9.7278,10
2505.1,9.6605,10
2505.2,9.8588,10
2505.3,9.5795,10
2505.4,9.5801,10
2505.5,9.7386,10
2505.6,9.6241,10
2505.7,9.4877,10
2505.8,9.6331,10
2505.9,9.7137,10
2506,9.6016,10
2506.1,9.7369,10
2506.2,9.6172,10
2506.3,9.6033,10
2506.4,9.5626,10
2506.5,9.7234,10
2506.6,9.6776,10
2506.7,9.5932,10
2506.8,9.6992,10
2506.9,9.6587,10
2507,9.995,10
2507.1,9.7369,10
2507.2,9.5482,10
2507.3,9.6716,10
2507.4,9.755,10
2507.5,9.5882,10
2507.6,9.6954,10
2507.7,9.7732,10
2507.8,9.4276,10
2507.9,9.5549,10
2508,9.6392,10
2508.1,9.5417,10
2508.2,9.5123,10
2508.3,9.7363,10
2508.4,9.8243,10
2508.5,9.6585,10
2508.6,9.597,10
2508.7,9.6584,10
2508.8,9.7051,10
2508.9,9.7423,10
2509,9.5742,10
2509.1,9.6648,10
2509.2,9.586,10
2509.3,9.7664,10
2509.4,9.5784,10
2509.5,9.597,10
2509.6,9.6696,10
2509.7,9.637,10
2509.8,9.8463,10
2509.9,9.6053,10
2510,9.7385,10
2510.1,9.7426,10
2510.2,9.6066,10
2510.3,9.7064,10
2510.4,9.6033,10
2510.5,9.4952,10
2510.6,9.5722,10
2510.7,9.7052,10
2510.8,9.6546,10
2510.9,9.7432,10
2511,9.5702,10
2511.1,9.4953,10
2511.2,9.7536,10
2511.3,9.6777,10
2511.4,9.5337,10
2511.5,9.6089,10
2511.6,9.7335,10
2511.7,9.6247,10
2511.8,9.5385,10
2511.9,9.6342,10
2512,9.7248,10
2512.1,9.6892,10
2512.2,9.5103,10
2512.3,9.397,10
2512.4,9.7187,10
2512.5,9.6841,10
2512.6,9.3901,10
2512.7,9.5318,10
2512.8,9.7658,10
2512.9,9.598,10
2513,9.7667,10
2513.1,9.6391,10
2513.2,9.5616,10
2513.3,9.5804,10
2513.4,9.8331,10
2513.5,9.6418,10
2513.6,9.6571,10
2513.7,9.6635,10
2513.8,9.5785,10
2513.9,9.6028,10
2514,9.6397,10
2514.1,9.6537,10
2514.2,9.5486,10
2514.3,9.6249,10
2514.4,9.5585,10
2514.5,9.7352,10
2514.6,9.5283,10
2514.7,9.7991,10
2514.8,9.754,10
2514.9,9.6084,10
2515,9.8077,10
2515.1,9.8006,10
2515.2,9.6731,10
2515.3,9.6468,10
2515.4,9.6551,10
2515.5,9.6265,10
2515.6,9.6744,10
2515.7,9.6557,10
2515.8,9.6917,10
2515.9,9.7949,10
2516,9.7625,10
2516.1,9.8196,10
2516.2,9.7091,10
2516.3,9.669,10
2516.4,9.641,10
2516.5,9.676,10
2516.6,9.7545,10
2516.7,9.6224,10
2516.8,9.4768,10
2516.9,9.6422,10
2517,9.7424,10
2517.1,9.778,10
2517.2,9.4856,10
2517.3,9.6473,10
2517.4,9.7546,10
2517.5,9.7078,10
2517.6,9.6,10
2517.7,9.707,10
2517.8,9.7003,10
2517.9,9.7455,10
2518,9.6484,10
2518.1,9.6776,10
2518.2,9.7593,10
2518.3,9.6472,10
2518.4,9.7427,10
2518.5,9.6918,10
2518.6,9.5812,10
2518.7,9.4075,10
2518.8,9.4733,10
2518.9,9.7546,10
2519,9.5971,10
2519.1,9.48,10
2519.2,9.6001,10
2519.3,9.5986,10
2519.4,9.5317,10
2519.5,9.6417,10
2519.6,9.6654,10
2519.7,9.826,10
2519.8,9.8232,10
2519.9,9.7351,10
2520,9.7789,10
2520.1,9.4826,10
2520.2,9.6565,10
2520.3,9.5004,10
2520.4,9.5661,10
2520.5,9.5692,10
2520.6,9.716,10
2520.7,9.7572,10
2520.8,9.5724,10
2520.9,9.5618,10
2521,9.7036,10
2521.1,9.6942,10
2521.2,9.809,10
2521.3,9.65,10
2521.4,9.7525,10
2521.5,9.6365,10
2521.6,9.7459,10
2521.7,9.6625,10
2521.8,9.6425,10
2521.9,9.4689,10
2522,9.6679,10
2522.1,9.5707,10
2522.2,9.8398,10
2522.3,9.6846,10
2522.4,9.5096,10
2522.5,9.6585,10
2522.6,9.603,10
2522.7,9.5295,10
2522.8,9.7265,10
2522.9,9.6189,10
2523,9.4733,10
2523.1,9.6338,10
2523.2,9.6075,10
2523.3,9.5178,10
2523.4,9.8652,10
2523.5,9.9195,10
2523.6,9.7053,10
2523.7,9.6015,10
2523.8,9.5757,10
2523.9,9.5908,10
2524,9.5042,10
2524.1,9.6281,10
2524.2,9.4439,10
2524.3,9.7253,10
2524.4,9.6056,10
2524.5,9.7534,10
2524.6,9.6772,10
2524.7,9.6196,10
2524.8,9.7176,10
2524.9,9.7012,10
2525,9.5763,10
2525.1,9.6666,10
2525.2,9.7046,10
2525.3,9.6051,10
2525.4,9.6584,10
2525.5,9.8094,10
2525.6,9.6729,10
2525.7,9.8268,10
2525.8,9.7936,10
2525.9,9.5322,10
2526,9.708,10
2526.1,9.636,10
2526.2,9.6485,10
2526.3,9.6091,10
2526.4,9.3927,10
2526.5,9.6861,10
2526.6,9.8044,10
2526.7,9.5794,10
2526.8,9.6558,10
2526.9,9.84,10
2527,9.4639,10
2527.1,9.6318,10
2527.2,9.794,10
2527.3,9.7724,10
2527.4,9.7272,10
2527.5,9.585,10
2527.6,9.5662,10
2527.7,9.7088,10
2527.8,9.6712,10
2527.9,9.5948,10
2528,9.6861,10
2528.1,9.5989,10
2528.2,9.8114,10
2528.3,9.5361,10
2528.4,9.68,10
2528.5,9.7612,10
2528.6,9.701,10
2528.7,9.6442,10
2528.8,9.7254,10
2528.9,9.7413,10
2529,9.5653,10
2529.1,9.6644,10
2529.2,9.5134,10
2529.3,9.5723,10
2529.4,9.445,10
2529.5,9.6046,10
2529.6,9.5343,10
2529.7,9.7307,10
2529.8,9.7444,10
2529.9,9.5563,10
2530,9.5941,10
2530.1,9.5745,10
2530.2,9.6726,10
2530.3,9.6125,10
2530.4,9.6875,10
2530.5,9.7134,10
2530.6,9.407,10
2530.7,9.7142,10
2530.8,9.6906,10
2530.9,9.8148,10
2531,9.5677,10
2531.1,9.7318,10
2531.2,9.5596,10
2531.3,9.8397,10
2531.4,9.6031,10
2531.5,9.768,10
2531.6,9.5898,10
2531.7,9.7878,10
2531.8,9.6697,10
2531.9,9.5529,10
2532,9.7555,10
2532.1,9.7127,10
2532.2,9.5924,10
2532.3,9.6359,10
2532.4,9.6415,10
2532.5,9.6415,10
2532.6,9.6747,10
2532.7,9.7326,10
2532.8,9.4872,10
2532.9,9.8858,10
2533,9.5502,10
2533.1,9.6075,10
2533.2,9.6183,10
2533.3,9.509,10
2533.4,9.6026,10
2533.5,9.5532,10
2533.6,9.7028,10
2533.7,9.5004,10
2533.8,9.6819,10
2533.9,9.7134,10
2534,9.6127,10
2534.1,9.4525,10
2534.2,9.696,10
2534.3,9.6687,10
2534.4,9.7105,10
2534.5,9.5952,10
2534.6,9.662,10
2534.7,9.7055,10
2534.8,9.7228,10
2534.9,9.6714,10
2535,9.4797,10
2535.1,9.4581,10
2535.2,9.6105,10
2535.3,9.8387,10
2535.4,9.5161,10
2535.5,9.5486,10
2535.6,9.5736,10
2535.7,9.6808,10
2535.8,9.6045,10
2535.9,9.6786,10
2536,9.7248,10
2536.1,9.8351,10
2536.2,9.6742,10
2536.3,9.6285,10
2536.4,9.6652,10
2536.5,9.5512,10
2536.6,9.525,10
2536.7,9.6891,10
2536.8,9.5883,10
2536.9,9.6242,10
2537,9.5761,10
2537.1,9.7429,10
2537.2,9.6591,10
2537.3,9.7029,10
2537.4,9.7866,10
2537.5,9.8186,10
2537.6,9.5783,10
2537.7,9.6667,10
2537.8,9.4032,10
2537.9,9.6311,10
2538,9.5167,10
2538.1,9.6995,10
2538.2,9.5432,10
2538.3,9.8262,10
2538.4,9.5188,10
2538.5,9.5698,10
2538.6,9.6486,10
2538.7,9.8742,10
2538.8,9.6346,10
2538.9,9.7842,10
2539,9.6671,10
2539.1,9.6513,10
2539.2,9.7421,10
2539.3,9.6846,10
2539.4,9.5913,10
2539.5,9.7107,10
2539.6,9.6455,10
2539.7,9.545,10
2539.8,9.592,10
2539.9,9.7814,10
2540,9.4598,10
2540.1,9.7639,10
2540.2,9.6412,10
2540.3,9.716,10
2540.4,9.7337,10
2540.5,9.737,10
2540.6,9.5444,10
2540.7,9.6199,10
2540.8,9.8218,10
2540.9,9.7042,10
2541,9.7285,10
2541.1,9.8354,10
2541.2,9.6357,10
2541.3,9.5156,10
2541.4,9.6584,10
2541.5,9.5619,10
2541.6,9.6976,10
2541.7,9.6729,10
2541.8,9.6249,10
2541.9,9.6773,10
